Handle;Title;Body (HTML);Vendor;Product Category;Published;Variant SKU;Variant Price;Cost per item;Variant Inventory Tracker;Variant Inventory Qty;Image Src;Image Position;Variant Requires Shipping;Variant Barcode;Status
1017-408;Montreal Porch Swing Black;"<div><p>Monteral, the perfectly charming three-seater hammock that will make you relax properly this spring and summer. The hammock comes in a timeless black color with aluminum frame and PVC-treated polyester weave. The design is stylish and pretty with adjustable roof so you can always decide for yourself if you want to sit in the shade or warm yourself in the sun. Stretch a good book and enjoy your leave out in the garden! No cushions are included.
  
  Care advice:
  The material is water resistant and UV-treated to counteract the sun's bleaching. Cleaning should be done about once a month, use a damp cloth and dry. If furniture is extra dirty of pollen, soil or similar, it is good to brush away the dirt directly and flush with the garden hose or use soap, water and a soft brush. Outdoor furniture in aluminum and stainless steel should be cleaned regularly with water and mild soap.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Frame: Steel<br/>Material Fabric: PVC,Polyester<br/>Material Canopy: Polyester<br/>Main Material: Steel<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 163<br/>Overall Width: 204<br/>Overall Depth: 130<br/>Seat Width: 132<br/>Seat Depth: 44<br/></p><p><strong>Other</strong><br/>NUMBER OF SEATINGS: 3<br/>Cushion Included?: No<br/></p>";VENTURE DESIGN;Porch Swing;TRUE;1017-408;0;599.00;shopify;226;https://api.venturedesign.se//assets/products/1200x/1017-408_2_m.jpg;1;TRUE;"	7350118411582";draft
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_0.jpg;2;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_1_0.jpg;3;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_1_2.jpg;4;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_1_5.jpg;5;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_1_6.jpg;6;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_4.jpg;7;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_3.jpg;8;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_1_3.jpg;9;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_1.jpg;10;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_2.jpg;11;;;
1017-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1017-408_H_0_5.jpg;12;;;
1018-404;Edinburgh Hanging Chair Grey;<div><p>A real trend setter out on the balcony or in the garden. Or why not at the pool edge? Our hammock Edinburgh is perfect for summer's lazy days. Pale cushion and a nice pillow are included.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Grey<br/></p><p><strong>Material</strong><br/>Material Frame: Steel<br/>Main Material: Wicker<br/></p><p><strong>Dimensions</strong><br/>Seat Width: 132<br/>Overall Width: 132<br/>Seat Depth: 70<br/>Overall Depth: 130<br/>Overall Height: 205<br/></p><p><strong>Other</strong><br/>Cushion Included?: Yes<br/>Weight Capacity: 120,00<br/></p>;VENTURE DESIGN;Hanging Chair;TRUE;1018-404;0;909.00;shopify;116;https://api.venturedesign.se//assets/products/1200x/1018-404_2_m.jpg;1;TRUE;"	7350118411605";draft
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_0_0.jpg;2;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_0.jpg;3;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_1.jpg;4;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_5.jpg;5;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_4.jpg;6;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_3.jpg;7;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_1_2.jpg;8;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_0_2.jpg;9;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_0_1.jpg;10;;;
1018-404;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-404_H_0_3.jpg;11;;;
1018-408;Edinburgh Hanging Chair Black;<div><p>A real trend setter out on the balcony or in the garden. Or why not at the pool edge? Our hammock Edinburgh is perfect for summer's lazy days. Pale cushion and a nice pillow are included.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Frame: Steel<br/>Main Material: Wicker<br/></p><p><strong>Dimensions</strong><br/>Seat Width: 132<br/>Overall Width: 132<br/>Seat Depth: 70<br/>Overall Depth: 130<br/>Overall Height: 205<br/></p><p><strong>Other</strong><br/>Cushion Included?: Yes<br/>Weight Capacity: 120,00<br/></p>;VENTURE DESIGN;Hanging Chair;TRUE;1018-408;0;909.00;shopify;35;https://api.venturedesign.se//assets/products/1200x/1018-408_H_0_0.jpg;1;TRUE;"	7350118411599";draft
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_1_0.jpg;2;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_1_1.jpg;3;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_1_2.jpg;4;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_1_3.jpg;5;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_1_4.jpg;6;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_0_3.jpg;7;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_0_1.jpg;8;;;
1018-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1018-408_H_0_2.jpg;9;;;
1019-408;Lexi Hanging Chair Black;<div><p>Hanging chair for family smaller members! Let the kids, dog or cat also enjoy the summer in the very best way. Hang chair Lexi is made of polyets, artificial rattan and aluminum.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Frame: Steel<br/>Main Material: Steel<br/></p><p><strong>Dimensions</strong><br/>Seat Width: 50<br/>Overall Width: 58<br/>Seat Depth: 50<br/>Overall Depth: 58<br/>Overall Height: 94<br/></p><p><strong>Other</strong><br/>Cushion Included?: Yes<br/>Weight Capacity: 12,00<br/></p>;VENTURE DESIGN;Hanging Chair;TRUE;1019-408;0;489.00;shopify;9;https://api.venturedesign.se//assets/products/1200x/1019-408_H_0_0.jpg;1;TRUE;"	7350118411629";draft
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_1_0.jpg;2;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_1_1.jpg;3;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_1_2.jpg;4;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_1_3.jpg;5;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_0_1.jpg;6;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_0_2.jpg;7;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_0_3.jpg;8;;;
1019-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1019-408_H_0_4.jpg;9;;;
1022-111L;Leeds Umbrella 300 x 270 x 300;<div><p>Leeds is our sturdy parasol in tasted gray color with black position that is rotatable around its own shoulder. This umbrella is adjustable at different angles which makes it excellent as protection against the sun during all hours of the day and the grateful material makes it easy to keep clean. Made of aluminum, steel and fabric in polyester - Read more about our maintenance advice and you will get a parasol that stands over time and facilitates the nightlife on the balcony this summer!</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Dark Grey<br/></p><p><strong>Material</strong><br/>Material Pole: Aluminum<br/>Main Material: Aluminum<br/></p><p><strong>Dimensions</strong><br/>Overall Height: 270<br/>Overall Width: 300<br/>Pole Diameter: 5.3<br/>Overall Depth: 300<br/>Pole Height: 250<br/></p><p><strong>Other</strong><br/>Umbrella Stone Included: No<br/></p>;VENTURE DESIGN;Umbrella;TRUE;1022-111L;0;1159.00;shopify;35;https://api.venturedesign.se//assets/products/1200x/1022-111l_1__4.jpg;1;TRUE;"	7350107082144";draft
1022-111L;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1022-111l_1__5.jpg;2;;;
1022-111L;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1022-111l_1__3.jpg;3;;;
1022-111L;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1022-111l_1__1.jpg;4;;;
1022-111L;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1022-111l_1__2.jpg;5;;;
1025-400;Break Rectangular Dining Table 150 x 90 Grey;"<div><p>Break, our rectangular dining table for outdoor use with a gray table top in plywood and white table legs in aluminum. The table's pleasant colors give a warm and inviting feeling. The straight, well -thought -out overall design creates an airy and modern impression to the patio. Here you get a neutral and charming dining table that fits into most homes and households - works great both in the garden and in the outdoor space!
  
  Care advice:
  Outdoor furniture in aluminum and stainless steel should be cleaned regularly with water and mild soap. Always rinse thoroughly with plenty of water, which becomes extra important if the furniture is placed at a sea -close distance where salt can be transported through the air.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Grey<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 72<br/>Overall Width: 90<br/>Overall Height: 75<br/>Overall Length: 150<br/>Table Top Thickness: 3<br/></p><p><strong>Other</strong><br/>Finish / Coating: Coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 6<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;1025-400;0;909.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/1025-400_2_m.jpg;1;TRUE;"	7350118411667";draft
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_1_o.jpg;2;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_12_o.jpg;3;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_11_o.jpg;4;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_10_o.jpg;5;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_3_o.jpg;6;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_2_o.jpg;7;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_6_m.jpg;8;;;
1025-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-400_4_m.jpg;9;;;
1025-408;Break Rectangular Dining Table 150 x 90 Black;"<div><p>Simple and stylish dining table in timeless black color with a plywood table top and aluminum undercarriage. Break is a flexible dining table that fits just as well in the outdoor space as on the balcony. Put a personal touch on the furniture by matching with a pair of delicious dining chairs in your taste. Invite to lovely dinners this summer!
  
  Care advice:
  Outdoor furniture in aluminum and stainless steel should be cleaned regularly with water and mild soap. Always rinse thoroughly with plenty of water, which becomes extra important if the furniture is placed at a sea -close distance where salt can be transported through the air.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 72<br/>Overall Width: 90<br/>Overall Height: 75<br/>Overall Length: 150<br/>Table Top Thickness: 3<br/></p><p><strong>Other</strong><br/>Finish / Coating: Coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 6<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;1025-408;0;879.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/1025-408_2_m.jpg;1;TRUE;"	7350118411650";draft
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_1_o.jpg;2;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_12_o.jpg;3;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_11_o.jpg;4;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_10_o.jpg;5;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_2_o.jpg;6;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_3_o.jpg;7;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_4_m.jpg;8;;;
1025-408;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1025-408_6_m.jpg;9;;;
1026-101;Break Rectangular Dining Table 205 x 90 White;"<div><p>The rectangular coffee table Break is the perfect companion for your outdoor sofa set. With its modern and simple design, this table is a true eye-catcher that fits equally well on your terrace as in the garden.

Made of aluminum and aintwood, Break is both sturdy and weather-resistant. The white color provides a fresh and timeless look, seamlessly blending into any outdoor environment.

One of the most impressive features of Break is its generous surface area. The table offers plenty of space, making it the ultimate companion for outdoor relaxation.

Whether you're enjoying a peaceful moment alone or inviting friends and family for outdoor dinners, Break will be your trusted partner. Its simple and stylish design complements your outdoor space, creating a relaxed atmosphere.

Put your own stamp on your outdoor space with this fantastic coffee table. With Break, you get both functionality and beauty in one package. Create your perfect outdoor environment with Break - your new favorite coffee table</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: White<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 72<br/>Overall Width: 90<br/>Overall Height: 75<br/>Overall Length: 205<br/>Table Top Thickness: 3<br/></p><p><strong>Other</strong><br/>Finish / Coating: Coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 8<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;1026-101;0;1369.00;shopify;0;https://api.venturedesign.se//assets/products/1200x/1026-101_2_m.jpg;1;TRUE;"	7340220811783";draft
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_1_o.jpg;2;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_12_o.jpg;3;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_11_o.jpg;4;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_10_o.jpg;5;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_4_m.jpg;6;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_6_m.jpg;7;;;
1026-101;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-101_8_m.jpg;8;;;
1026-400;Break Rectangular Dining Table 205 x 90 Grey;"<div><p>Smart, neat and durable - a rectangular dining table with everyone right simply! Break has straight shapes in classic Nordic design with a gray polywood table top and white aluminum table leg. The materials are both durable and lightweight so you can easily move around the dining table if needed. Get ready before the nightlife this summer and enjoy meals outdoors!
  
  Care advice:
  Outdoor furniture in aluminum and stainless steel should be cleaned regularly with water and mild soap. Always rinse thoroughly with plenty of water, which becomes extra important if the furniture is placed at a sea -close distance where salt can be transported through the air.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Grey<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 72<br/>Overall Width: 90<br/>Overall Height: 75<br/>Overall Length: 205<br/>Table Top Thickness: 3<br/></p><p><strong>Other</strong><br/>Finish / Coating: Coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 6<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;1026-400;0;1259.00;shopify;16;https://api.venturedesign.se//assets/products/1200x/1026-400_2_m.jpg;1;TRUE;"	7350118411681";draft
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_1_o.jpg;2;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_12_o.jpg;3;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_11_o.jpg;4;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_10_o.jpg;5;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_2_o.jpg;6;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_3_o.jpg;7;;;
1026-400;;;;;;;;;;;https://api.venturedesign.se/assets/products/1200x/1026-400_4_m.jpg;8;;;
1026-408;Break Rectangular Dining Table 205 x 90 Black;"<div><p>Smart, neat and durable - a rectangular dining table with everyone right simply! Break has straight shapes in classic Nordic design with a table top in black polywood and aluminum table leg. The materials are both durable and lightweight so you can easily move around the dining table if needed. Get ready before the nightlife this summer and enjoy meals outdoors!
  
  Care advice:
  Outdoor furniture in aluminum and stainless steel should be cleaned regularly with water and mild soap. Always rinse thoroughly with plenty of water, which becomes extra important if the furniture is placed at a sea -close distance where salt can be transported through the air.</p><p><strong>Specifikationer</strong></p><p><strong>Color</strong><br/>Main Colour: Black<br/></p><p><strong>Material</strong><br/>Material Legs: Aluminum<br/>Material Table Top: Aintwood<br/></p><p><strong>Dimensions</strong><br/>Height to Table Top: 73.5<br/>Overall Width: 90<br/>Overall Height: 74<br/>Overall Length: 205<br/>Table Top Thickness: 5.5<br/></p><p><strong>Other</strong><br/>Finish / Coating: Powder coating<br/>Extendable: No<br/>NUMBER OF SEATINGS: 8<br/>Product Shape: Rectangular<br/></p>";VENTURE DESIGN;Rectangular Dining Table;TRUE;1026-408;0;1189.00;shopify;39;https://api.venturedesign.se//assets/products/1200x/1026-408_2_m.jpg;1;TRUE;"	7350118411674";draft
